Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605606256,192.168.1.192,50520,137.110.0.69,443,17,127,138,1,1,1605606256294;1605606256314;,127;138;,1;2;
1605606257,192.168.1.192,50520,137.110.0.69,443,17,289,300,2,2,1605606257749;1605606257771;1605606257925;1605606257977;,127;138;162;162;,1;2;1;2;
1605606258,192.168.1.192,50520,137.110.0.69,443,17,387,297,3,2,1605606258019;1605606258532;1605606258576;1605606258597;1605606258623;,106;191;106;175;106;,1;2;1;1;2;
1605606259,192.168.1.192,50520,137.110.0.69,443,17,127,138,1,1,1605606259150;1605606259169;,127;138;,1;2;
1605606260,192.168.1.192,50520,137.110.0.69,443,17,254,276,2,2,1605606260210;1605606260235;1605606260544;1605606260566;,127;138;127;138;,1;2;1;2;
1605606262,192.168.1.192,50520,137.110.0.69,443,17,141,243,1,2,1605606262893;1605606262894;1605606262915;,137;141;106;,2;1;2;
1605606264,192.168.1.192,50520,137.110.0.69,443,17,791,1126,5,7,1605606264096;1605606264096;1605606264136;1605606264142;1605606264142;1605606264158;1605606264158;1605606264158;1605606264158;1605606264159;1605606264159;1605606264188;,209;165;126;126;165;218;200;165;126;126;165;126;,1;1;2;2;2;2;2;2;1;1;1;2;
1605606267,192.168.1.192,50520,137.110.0.69,443,17,162,0,1,0,1605606267938;,162;,1;
1605606268,192.168.1.192,50520,137.110.0.69,443,17,224,324,2,2,1605606268015;1605606268061;1605606268282;1605606268283;,162;106;162;118;,2;1;2;1;
1605606270,192.168.1.192,50520,137.110.0.69,443,17,296,244,2,2,1605606270155;1605606270253;1605606270315;1605606270339;,169;106;127;138;,1;2;1;2;
1605606271,192.168.1.192,50520,137.110.0.69,443,17,160,106,1,1,1605606271938;1605606271998;,160;106;,1;2;
1605606272,192.168.1.192,50520,137.110.0.69,443,17,212,332,2,2,1605606272051;1605606272094;1605606272760;1605606272804;,139;106;193;106;,2;1;2;1;
1605606274,192.168.1.192,50520,137.110.0.69,443,17,136,106,1,1,1605606274727;1605606274857;,136;106;,1;2;
1605606275,192.168.1.192,50520,137.110.0.69,443,17,429,407,2,2,1605606275492;1605606275581;1605606275581;1605606275635;,323;106;301;106;,1;2;2;1;
1605606276,192.168.1.192,50520,137.110.0.69,443,17,381,459,3,2,1605606276013;1605606276027;1605606276076;1605606276079;1605606276124;,149;179;126;280;106;,1;2;1;2;1;
1605606277,192.168.1.192,50520,137.110.0.69,443,17,8916,8856,23,15,1605606277742;1605606277742;1605606277742;1605606277744;1605606277744;1605606277803;1605606277803;1605606277810;1605606277811;1605606277811;1605606277811;1605606277811;1605606277811;1605606277811;1605606277811;1605606277856;1605606277857;1605606277857;1605606277857;1605606277857;1605606277857;1605606277858;1605606277858;1605606277858;1605606277858;1605606277860;1605606277906;1605606277906;1605606277907;1605606277907;1605606277907;1605606277907;1605606277930;1605606277937;1605606277937;1605606277947;1605606277947;1605606277979;,640;1366;335;106;118;160;106;106;106;118;106;530;106;106;335;1366;106;1366;1366;1366;1309;106;106;106;106;199;157;106;640;1366;1366;1117;162;106;106;532;106;162;,1;1;1;1;1;2;1;2;1;2;2;2;1;1;1;2;1;2;2;2;2;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;
1605606278,192.168.1.192,50520,137.110.0.69,443,17,233,138,2,1,1605606278024;1605606278118;1605606278139;,106;127;138;,1;1;2;
1605606279,192.168.1.192,50520,137.110.0.69,443,17,350,224,2,2,1605606279613;1605606279865;1605606279888;1605606279915;,175;175;106;118;,1;1;2;2;
1605606280,192.168.1.192,53172,137.110.0.69,443,6,194,157,3,3,1605606280611;1605606280611;1605606280693;1605606280694;1605606280694;1605606280738;,77;77;40;77;40;40;,1;1;2;2;2;1;
1605606281,192.168.1.192,50520,137.110.0.69,443,17,127,138,1,1,1605606281227;1605606281355;,127;138;,1;2;
