Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1604380746,192.168.1.192,50144,137.110.0.69,443,17,212,369,2,3,1604380746750;1604380746750;1604380746750;1604380746750;1604380746773;,157;106;106;106;106;,2;1;2;1;2;
1604380747,192.168.1.202,5353,224.0.0.251,5353,17,1576,0,6,0,1604380747174;1604380747177;1604380747482;1604380747686;1604380747995;1604380747995;,234;458;173;279;189;243;,1;1;1;1;1;1;
1604380747,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,1696,0,6,0,1604380747177;1604380747177;1604380747482;1604380747688;1604380747995;1604380747995;,254;478;193;299;209;263;,1;1;1;1;1;1;
1604380747,192.168.1.192,50144,137.110.0.69,443,17,2112,38027,18,32,1604380747293;1604380747318;1604380747324;1604380747324;1604380747326;1604380747326;1604380747326;1604380747326;1604380747327;1604380747327;1604380747330;1604380747330;1604380747330;1604380747330;1604380747330;1604380747330;1604380747331;1604380747331;1604380747331;1604380747334;1604380747334;1604380747334;1604380747334;1604380747334;1604380747334;1604380747334;1604380747334;1604380747335;1604380747336;1604380747336;1604380747336;1604380747336;1604380747336;1604380747336;1604380747336;1604380747337;1604380747337;1604380747358;1604380747358;1604380747358;1604380747358;1604380747358;1604380747359;1604380747359;1604380747400;1604380747961;1604380747961;1604380747962;1604380747962;1604380747983;,270;1366;1204;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;319;106;106;106;1366;1366;1366;1366;554;106;106;106;182;126;126;126;126;,1;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;
1604380748,192.168.1.192,50144,137.110.0.69,443,17,40485,1027546,380,757,1604380748056;1604380748085;1604380748085;1604380748086;1604380748097;1604380748097;1604380748097;1604380748098;1604380748099;1604380748099;1604380748099;1604380748099;1604380748099;1604380748099;1604380748099;1604380748099;1604380748099;1604380748099;1604380748100;1604380748100;1604380748100;1604380748100;1604380748100;1604380748101;1604380748101;1604380748102;1604380748102;1604380748102;1604380748102;1604380748103;1604380748103;1604380748107;1604380748107;1604380748107;1604380748107;1604380748107;1604380748107;1604380748107;1604380748107;1604380748107;1604380748107;1604380748108;1604380748108;1604380748108;1604380748109;1604380748109;1604380748109;1604380748110;1604380748110;1604380748110;1604380748110;1604380748110;1604380748110;1604380748111;1604380748111;1604380748111;1604380748111;1604380748111;1604380748112;1604380748112;1604380748112;1604380748112;1604380748112;1604380748113;1604380748113;1604380748113;1604380748113;1604380748113;1604380748113;1604380748113;1604380748114;1604380748114;1604380748114;1604380748115;1604380748119;1604380748119;1604380748119;1604380748119;1604380748120;1604380748120;1604380748121;1604380748121;1604380748121;1604380748121;1604380748121;1604380748121;1604380748121;1604380748121;1604380748121;1604380748121;1604380748121;1604380748121;1604380748122;1604380748122;1604380748122;1604380748122;1604380748122;1604380748122;1604380748122;1604380748122;1604380748122;1604380748122;1604380748123;1604380748123;1604380748123;1604380748123;1604380748123;1604380748123;1604380748123;1604380748123;1604380748124;1604380748124;1604380748124;1604380748126;1604380748126;1604380748126;1604380748127;1604380748127;1604380748127;1604380748127;1604380748127;1604380748127;1604380748127;1604380748127;1604380748127;1604380748127;1604380748128;1604380748128;1604380748128;1604380748128;1604380748129;1604380748130;1604380748130;1604380748130;1604380748130;1604380748130;1604380748130;1604380748130;1604380748131;1604380748131;1604380748131;1604380748131;1604380748131;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748142;1604380748143;1604380748143;1604380748144;1604380748144;1604380748144;1604380748144;1604380748144;1604380748144;1604380748144;1604380748144;1604380748144;1604380748144;1604380748144;1604380748145;1604380748145;1604380748145;1604380748145;1604380748145;1604380748145;1604380748145;1604380748145;1604380748145;1604380748145;1604380748145;1604380748146;1604380748146;1604380748146;1604380748146;1604380748147;1604380748147;1604380748147;1604380748147;1604380748147;1604380748147;1604380748147;1604380748148;1604380748148;1604380748148;1604380748148;1604380748148;1604380748148;1604380748148;1604380748148;1604380748149;1604380748149;1604380748149;1604380748150;1604380748150;1604380748150;1604380748150;1604380748150;1604380748150;1604380748150;1604380748151;1604380748151;1604380748152;1604380748152;1604380748152;1604380748152;1604380748152;1604380748152;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748169;1604380748170;1604380748170;1604380748171;1604380748171;1604380748171;1604380748171;1604380748171;1604380748171;1604380748171;1604380748171;1604380748171;1604380748171;1604380748171;1604380748171;1604380748172;1604380748172;1604380748172;1604380748172;1604380748172;1604380748172;1604380748172;1604380748172;1604380748172;1604380748172;1604380748172;1604380748172;1604380748173;1604380748173;1604380748173;1604380748174;1604380748174;1604380748174;1604380748182;1604380748182;1604380748182;1604380748182;1604380748182;1604380748182;1604380748182;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748184;1604380748189;1604380748189;1604380748189;1604380748189;1604380748189;1604380748189;1604380748190;1604380748190;1604380748190;1604380748192;1604380748192;1604380748192;1604380748192;1604380748192;1604380748192;1604380748193;1604380748193;1604380748193;1604380748194;1604380748194;1604380748194;1604380748194;1604380748194;1604380748194;1604380748194;1604380748194;1604380748194;1604380748200;1604380748200;1604380748200;1604380748200;1604380748200;1604380748200;1604380748200;1604380748201;1604380748201;1604380748201;1604380748201;1604380748201;1604380748201;1604380748201;1604380748201;1604380748202;1604380748202;1604380748202;1604380748203;1604380748203;1604380748203;1604380748203;1604380748203;1604380748203;1604380748203;1604380748203;1604380748204;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748209;1604380748210;1604380748210;1604380748222;1604380748222;1604380748222;1604380748222;1604380748222;1604380748222;1604380748222;1604380748223;1604380748223;1604380748223;1604380748223;1604380748223;1604380748223;1604380748223;1604380748223;1604380748223;1604380748223;1604380748223;1604380748223;1604380748223;1604380748223;1604380748224;1604380748224;1604380748224;1604380748224;1604380748224;1604380748224;1604380748225;1604380748225;1604380748225;1604380748225;1604380748225;1604380748225;1604380748225;1604380748225;1604380748225;1604380748226;1604380748226;1604380748226;1604380748226;1604380748226;1604380748226;1604380748227;1604380748227;1604380748227;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748245;1604380748246;1604380748246;1604380748246;1604380748246;1604380748246;1604380748246;1604380748246;1604380748246;1604380748246;1604380748246;1604380748246;1604380748247;1604380748251;1604380748251;1604380748251;1604380748251;1604380748251;1604380748251;1604380748251;1604380748251;1604380748252;1604380748253;1604380748253;1604380748253;1604380748253;1604380748253;1604380748253;1604380748253;1604380748253;1604380748253;1604380748254;1604380748254;1604380748255;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748258;1604380748259;1604380748259;1604380748259;1604380748263;1604380748263;1604380748263;1604380748264;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748272;1604380748273;1604380748273;1604380748273;1604380748273;1604380748273;1604380748273;1604380748274;1604380748274;1604380748280;1604380748280;1604380748280;1604380748280;1604380748280;1604380748280;1604380748280;1604380748280;1604380748280;1604380748280;1604380748281;1604380748281;1604380748281;1604380748282;1604380748282;1604380748282;1604380748285;1604380748285;1604380748285;1604380748285;1604380748285;1604380748285;1604380748285;1604380748285;1604380748285;1604380748285;1604380748286;1604380748286;1604380748286;1604380748286;1604380748286;1604380748286;1604380748286;1604380748286;1604380748287;1604380748287;1604380748289;1604380748289;1604380748289;1604380748289;1604380748290;1604380748290;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748294;1604380748298;1604380748298;1604380748298;1604380748298;1604380748299;1604380748299;1604380748303;1604380748303;1604380748303;1604380748303;1604380748304;1604380748304;1604380748305;1604380748305;1604380748305;1604380748305;1604380748305;1604380748305;1604380748306;1604380748306;1604380748306;1604380748306;1604380748307;1604380748307;1604380748307;1604380748307;1604380748307;1604380748308;1604380748308;1604380748312;1604380748312;1604380748312;1604380748312;1604380748312;1604380748312;1604380748312;1604380748312;1604380748312;1604380748312;1604380748313;1604380748313;1604380748313;1604380748313;1604380748313;1604380748313;1604380748313;1604380748313;1604380748315;1604380748315;1604380748315;1604380748315;1604380748315;1604380748316;1604380748317;1604380748317;1604380748317;1604380748317;1604380748317;1604380748317;1604380748318;1604380748318;1604380748318;1604380748321;1604380748321;1604380748321;1604380748321;1604380748321;1604380748321;1604380748321;1604380748321;1604380748321;1604380748321;1604380748324;1604380748324;1604380748324;1604380748324;1604380748324;1604380748324;1604380748324;1604380748324;1604380748324;1604380748324;1604380748324;1604380748324;1604380748325;1604380748325;1604380748325;1604380748325;1604380748325;1604380748325;1604380748327;1604380748327;1604380748327;1604380748327;1604380748327;1604380748327;1604380748328;1604380748328;1604380748328;1604380748328;1604380748328;1604380748328;1604380748328;1604380748329;1604380748330;1604380748330;1604380748330;1604380748330;1604380748330;1604380748330;1604380748331;1604380748336;1604380748336;1604380748336;1604380748336;1604380748336;1604380748336;1604380748336;1604380748336;1604380748336;1604380748336;1604380748336;1604380748336;1604380748337;1604380748337;1604380748337;1604380748337;1604380748337;1604380748337;1604380748338;1604380748338;1604380748338;1604380748338;1604380748338;1604380748338;1604380748342;1604380748342;1604380748343;1604380748345;1604380748345;1604380748345;1604380748345;1604380748345;1604380748345;1604380748345;1604380748345;1604380748345;1604380748345;1604380748345;1604380748345;1604380748346;1604380748346;1604380748346;1604380748346;1604380748346;1604380748348;1604380748348;1604380748348;1604380748348;1604380748348;1604380748348;1604380748348;1604380748348;1604380748348;1604380748348;1604380748348;1604380748349;1604380748349;1604380748349;1604380748349;1604380748349;1604380748349;1604380748350;1604380748350;1604380748351;1604380748351;1604380748351;1604380748351;1604380748351;1604380748351;1604380748352;1604380748352;1604380748352;1604380748352;1604380748352;1604380748353;1604380748354;1604380748354;1604380748354;1604380748354;1604380748354;1604380748354;1604380748355;1604380748355;1604380748355;1604380748355;1604380748355;1604380748355;1604380748357;1604380748357;1604380748357;1604380748357;1604380748357;1604380748357;1604380748359;1604380748359;1604380748359;1604380748359;1604380748359;1604380748359;1604380748359;1604380748359;1604380748360;1604380748360;1604380748360;1604380748360;1604380748360;1604380748360;1604380748360;1604380748360;1604380748360;1604380748362;1604380748362;1604380748362;1604380748362;1604380748362;1604380748362;1604380748362;1604380748362;1604380748362;1604380748363;1604380748363;1604380748363;1604380748363;1604380748363;1604380748363;1604380748363;1604380748363;1604380748364;1604380748365;1604380748365;1604380748365;1604380748365;1604380748365;1604380748365;1604380748365;1604380748365;1604380748365;1604380748366;1604380748366;1604380748366;1604380748366;1604380748366;1604380748366;1604380748367;1604380748367;1604380748367;1604380748368;1604380748368;1604380748368;1604380748368;1604380748368;1604380748368;1604380748368;1604380748368;1604380748368;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748377;1604380748378;1604380748378;1604380748378;1604380748378;1604380748378;1604380748378;1604380748378;1604380748378;1604380748378;1604380748378;1604380748378;1604380748380;1604380748380;1604380748380;1604380748380;1604380748380;1604380748380;1604380748380;1604380748380;1604380748380;1604380748381;1604380748381;1604380748381;1604380748381;1604380748381;1604380748381;1604380748381;1604380748382;1604380748382;1604380748383;1604380748383;1604380748383;1604380748383;1604380748383;1604380748383;1604380748383;1604380748383;1604380748383;1604380748384;1604380748384;1604380748384;1604380748384;1604380748384;1604380748384;1604380748384;1604380748384;1604380748385;1604380748386;1604380748386;1604380748386;1604380748386;1604380748386;1604380748386;1604380748386;1604380748386;1604380748386;1604380748388;1604380748388;1604380748388;1604380748388;1604380748388;1604380748388;1604380748388;1604380748388;1604380748388;1604380748388;1604380748389;1604380748389;1604380748389;1604380748389;1604380748389;1604380748389;1604380748390;1604380748390;1604380748390;1604380748391;1604380748391;1604380748391;1604380748391;1604380748391;1604380748391;1604380748391;1604380748391;1604380748391;1604380748392;1604380748392;1604380748392;1604380748392;1604380748392;1604380748392;1604380748392;1604380748393;1604380748393;1604380748394;1604380748394;1604380748394;1604380748394;1604380748394;1604380748394;1604380748394;1604380748394;1604380748394;1604380748395;1604380748395;1604380748395;1604380748395;1604380748395;1604380748395;1604380748396;1604380748396;1604380748396;1604380748397;1604380748397;1604380748397;1604380748397;1604380748397;1604380748397;1604380748397;1604380748397;1604380748397;1604380748398;1604380748398;1604380748398;1604380748398;1604380748398;1604380748398;1604380748399;1604380748399;1604380748399;1604380748400;1604380748400;1604380748400;1604380748400;1604380748400;1604380748409;1604380748409;1604380748409;1604380748409;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748410;1604380748411;1604380748411;1604380748411;1604380748411;1604380748411;1604380748411;1604380748412;1604380748412;1604380748412;1604380748412;1604380748412;1604380748412;1604380748413;1604380748413;1604380748413;1604380748440;1604380748440;1604380748443;1604380748443;1604380748443;1604380748445;1604380748445;1604380748445;1604380748445;1604380748445;1604380748445;1604380748445;1604380748445;1604380748445;1604380748445;1604380748445;1604380748445;1604380748446;1604380748447;1604380748447;1604380748447;1604380748447;1604380748447;1604380748447;1604380748447;1604380748447;1604380748448;1604380748448;1604380748448;1604380748448;1604380748448;1604380748448;1604380748448;1604380748448;1604380748449;1604380748449;1604380748449;1604380748449;1604380748451;1604380748451;1604380748451;1604380748451;1604380748451;1604380748451;1604380748451;1604380748452;1604380748452;1604380748452;1604380748452;1604380748452;1604380748453;1604380748453;1604380748453;1604380748453;1604380748453;1604380748453;1604380748453;1604380748454;1604380748454;1604380748454;1604380748454;1604380748455;1604380748455;1604380748457;1604380748457;1604380748457;1604380748457;1604380748457;1604380748457;1604380748457;1604380748457;1604380748457;1604380748457;1604380748457;1604380748458;1604380748458;1604380748458;1604380748458;1604380748459;1604380748459;1604380748461;1604380748461;1604380748461;1604380748461;1604380748461;1604380748461;1604380748461;1604380748462;1604380748462;1604380748462;1604380748462;1604380748462;1604380748462;1604380748463;1604380748463;1604380748463;1604380748463;1604380748463;1604380748465;1604380748465;1604380748465;1604380748465;1604380748466;1604380748466;1604380748554;1604380748554;1604380748554;1604380748555;1604380748577;,271;1366;709;106;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;1366;106;106;106;106;1366;1366;1366;106;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;106;106;106;106;106;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;106;1366;1366;106;106;106;1366;1366;106;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;518;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1300;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;106;106;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;106;106;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;881;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;106;1366;1366;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;106;106;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;106;1366;1366;1366;1366;1366;106;106;1366;1366;106;1366;106;1366;1366;1366;1366;106;1366;106;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;106;1366;1366;1366;106;106;1366;1366;1366;1366;1366;106;106;862;1366;1366;1366;106;106;1366;1366;1366;106;106;1366;1366;1366;106;1074;106;182;126;126;126;126;,1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;1;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;2;1;1;2;1;2;2;2;2;2;1;1;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;2;2;2;1;2;1;2;2;1;1;2;
1604380748,192.168.1.202,0,224.0.0.251,0,2,32,0,1,0,1604380748200;,32;,1;
1604380748,192.168.1.202,5353,224.0.0.251,5353,17,948,0,3,0,1604380748200;1604380748301;1604380748506;,287;458;203;,1;1;1;
1604380748,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,1008,0,3,0,1604380748200;1604380748303;1604380748506;,307;478;223;,1;1;1;
1604380749,192.168.1.202,5353,224.0.0.251,5353,17,446,0,2,0,1604380749018;1604380749529;,243;203;,1;1;
1604380749,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,486,0,2,0,1604380749018;1604380749529;,263;223;,1;1;
