Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605606498,192.168.1.192,50520,137.110.0.69,443,17,106,0,1,0,1605606498023;,106;,1;
1605606499,192.168.1.192,50520,137.110.0.69,443,17,106,0,1,0,1605606499356;,106;,1;
1605606500,192.168.1.192,50520,137.110.0.69,443,17,136,106,1,1,1605606500037;1605606500169;,136;106;,1;2;
1605606500,192.168.1.203,5353,224.0.0.251,5353,17,118,0,1,0,1605606500461;,118;,1;
1605606500,FE80::1804:6140:EE9F:1A02,5353,FF02::FB,5353,17,138,0,1,0,1605606500461;,138;,1;
1605606501,192.168.1.192,50520,137.110.0.69,443,17,3221,853,5,3,1605606501038;1605606501105;1605606501138;1605606501145;1605606501145;1605606501145;1605606501148;1605606501221;,149;280;467;1366;1366;234;106;106;,1;2;2;1;1;1;1;2;
1605606502,192.168.1.192,50520,137.110.0.69,443,17,355,479,3,4,1605606502554;1605606502585;1605606502713;1605606502734;1605606502895;1605606502896;1605606502958;,107;118;107;118;137;141;106;,1;2;1;2;2;1;2;
1605606505,192.168.1.192,50520,137.110.0.69,443,17,919,1138,6,7,1605606505393;1605606505417;1605606505949;1605606505949;1605606505971;1605606505972;1605606505972;1605606505997;1605606505997;1605606505997;1605606505997;1605606505997;1605606505997;,127;138;210;165;126;126;165;218;126;200;165;126;165;,1;2;1;1;2;2;2;2;1;2;2;1;1;
1605606505,192.168.1.203,5353,224.0.0.251,5353,17,211,0,1,0,1605606505581;,211;,1;
1605606505,FE80::1804:6140:EE9F:1A02,5353,FF02::FB,5353,17,231,0,1,0,1605606505581;,231;,1;
1605606506,192.168.1.192,50520,137.110.0.69,443,17,0,126,0,1,1605606506022;,126;,2;
1605606507,192.168.1.192,50520,137.110.0.69,443,17,289,300,2,2,1605606507328;1605606507352;1605606507931;1605606507982;,127;138;162;162;,1;2;1;2;
1605606508,192.168.1.192,50520,137.110.0.69,443,17,106,0,1,0,1605606508025;,106;,1;
1605606510,192.168.1.192,50520,137.110.0.69,443,17,175,106,1,1,1605606510866;1605606510892;,175;106;,1;2;
1605606512,FE80::A608:F5FF:FE6C:3BA6,0,FF02::1,0,58,96,0,1,0,1605606512340;,96;,1;
1605606512,192.168.1.192,50520,137.110.0.69,443,17,127,138,1,1,1605606512679;1605606512704;,127;138;,1;2;
1605606513,192.168.1.192,50520,137.110.0.69,443,17,3231,3027,17,12,1605606513542;1605606513628;1605606513642;1605606513657;1605606513657;1605606513674;1605606513675;1605606513676;1605606513690;1605606513690;1605606513741;1605606513760;1605606513761;1605606513761;1605606513846;1605606513848;1605606513848;1605606513848;1605606513849;1605606513879;1605606513898;1605606513932;1605606513932;1605606513932;1605606513932;1605606513933;1605606513935;1605606513946;1605606513987;,164;106;231;129;129;294;591;118;106;250;106;118;106;671;340;170;198;446;169;127;138;377;152;106;137;449;118;106;106;,1;2;1;1;1;2;2;1;2;2;1;2;1;1;2;1;1;1;1;1;2;2;2;1;1;2;1;2;1;
1605606514,192.168.1.192,50520,137.110.0.69,443,17,5437,2219,15,10,1605606514025;1605606514025;1605606514025;1605606514056;1605606514112;1605606514113;1605606514113;1605606514114;1605606514114;1605606514202;1605606514202;1605606514202;1605606514202;1605606514202;1605606514233;1605606514285;1605606514326;1605606514522;1605606514542;1605606514553;1605606514572;1605606514981;1605606514981;1605606514981;1605606514981;,118;106;687;106;340;170;198;1011;323;106;377;178;106;137;612;106;106;127;138;127;138;453;165;1366;355;,2;1;1;2;2;1;1;1;1;2;2;2;1;1;2;1;2;1;2;1;2;1;1;1;1;
1605606515,192.168.1.192,50520,137.110.0.69,443,17,543,2112,4,9,1605606515002;1605606515002;1605606515002;1605606515008;1605606515058;1605606515075;1605606515075;1605606515075;1605606515075;1605606515076;1605606515076;1605606515076;1605606515106;,126;126;165;126;126;509;495;126;274;165;126;165;126;,2;2;2;2;1;2;2;1;2;2;1;1;2;
