Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605606135,192.168.1.192,50520,137.110.0.69,443,17,12924,6995,24,30,1605606135157;1605606135157;1605606135157;1605606135157;1605606135157;1605606135157;1605606135158;1605606135185;1605606135547;1605606135548;1605606135548;1605606135548;1605606135548;1605606135569;1605606135569;1605606135569;1605606135569;1605606135569;1605606135727;1605606135727;1605606135727;1605606135727;1605606135727;1605606135727;1605606135728;1605606135748;1605606135766;1605606135766;1605606135766;1605606135766;1605606135766;1605606135788;1605606135788;1605606135788;1605606135788;1605606135788;1605606135878;1605606135879;1605606135879;1605606135879;1605606135879;1605606135880;1605606135880;1605606135903;1605606135917;1605606135918;1605606135918;1605606135918;1605606135918;1605606135942;1605606135942;1605606135942;1605606135942;1605606135942;,516;335;248;165;126;126;165;126;459;1366;1366;529;269;126;126;126;126;126;262;1346;511;165;126;126;165;126;312;1366;1366;529;269;126;126;126;126;126;258;439;126;317;165;126;165;126;312;1366;1366;529;269;126;126;126;126;126;,2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;1;1;1;2;2;2;2;2;
1605606136,192.168.1.192,50520,137.110.0.69,443,17,6310,3809,12,16,1605606136061;1605606136061;1605606136062;1605606136062;1605606136062;1605606136062;1605606136062;1605606136085;1605606136271;1605606136271;1605606136271;1605606136271;1605606136271;1605606136271;1605606136302;1605606136302;1605606136309;1605606136309;1605606136309;1605606136309;1605606136378;1605606136378;1605606136378;1605606136379;1605606136379;1605606136379;1605606136379;1605606136398;,262;651;126;183;165;126;165;126;276;1366;1366;529;1366;573;126;126;126;126;126;126;522;519;126;334;165;126;165;126;,2;2;1;2;2;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;
1605606137,192.168.1.192,50520,137.110.0.69,443,17,8812,8696,22,14,1605606137629;1605606137629;1605606137629;1605606137631;1605606137632;1605606137667;1605606137667;1605606137667;1605606137669;1605606137669;1605606137669;1605606137670;1605606137670;1605606137704;1605606137704;1605606137704;1605606137704;1605606137704;1605606137704;1605606137705;1605606137705;1605606137705;1605606137705;1605606137708;1605606137740;1605606137740;1605606137741;1605606137741;1605606137741;1605606137741;1605606137771;1605606137771;1605606137775;1605606137775;1605606137930;1605606137979;,640;1366;338;106;118;106;106;106;118;531;106;106;335;1366;1366;106;106;1366;1366;106;106;1309;106;199;157;106;640;1366;1366;1116;106;106;531;106;162;162;,1;1;1;1;1;2;2;1;2;2;1;1;1;2;2;1;1;2;2;1;1;2;1;1;2;1;1;1;1;1;2;2;2;1;1;2;
1605606138,192.168.1.192,50520,137.110.0.69,443,17,106,0,1,0,1605606138023;,106;,1;
1605606138,192.168.1.204,5353,224.0.0.251,5353,17,236,0,1,0,1605606138066;,236;,1;
1605606138,FE80::87B:8146:EC69:6D31,5353,FF02::FB,5353,17,256,0,1,0,1605606138067;,256;,1;
1605606139,192.168.1.204,5353,224.0.0.251,5353,17,236,0,1,0,1605606139083;,236;,1;
1605606139,FE80::87B:8146:EC69:6D31,5353,FF02::FB,5353,17,256,0,1,0,1605606139083;,256;,1;
1605606139,192.168.1.192,50520,137.110.0.69,443,17,407,260,3,2,1605606139293;1605606139362;1605606139404;1605606139544;1605606139669;,165;154;106;136;106;,1;2;1;1;2;
1605606141,192.168.1.192,50520,137.110.0.69,443,17,255,280,2,1,1605606141022;1605606141089;1605606141135;,149;280;106;,1;2;1;
1605606141,192.168.1.204,5353,224.0.0.251,5353,17,236,0,1,0,1605606141029;,236;,1;
1605606141,FE80::87B:8146:EC69:6D31,5353,FF02::FB,5353,17,256,0,1,0,1605606141029;,256;,1;
1605606142,192.168.1.192,50520,137.110.0.69,443,17,529,263,2,2,1605606142842;1605606142980;1605606142993;1605606142994;,388;126;137;141;,1;2;2;1;
