Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1604380625,192.168.1.192,50144,137.110.0.69,443,17,602,395,5,3,1604380625970;1604380625970;1604380625970;1604380625971;1604380625971;1604380625971;1604380625988;1604380625989;,152;137;106;106;106;106;142;142;,2;2;2;1;1;1;1;1;
1604380626,192.168.1.192,50144,137.110.0.69,443,17,15170,9568,25,24,1604380626011;1604380626011;1604380626014;1604380626061;1604380626101;1604380626102;1604380626102;1604380626191;1604380626196;1604380626196;1604380626196;1604380626196;1604380626196;1604380626196;1604380626196;1604380626198;1604380626199;1604380626199;1604380626291;1604380626291;1604380626291;1604380626291;1604380626291;1604380626292;1604380626292;1604380626292;1604380626295;1604380626295;1604380626295;1604380626296;1604380626296;1604380626296;1604380626296;1604380626296;1604380626296;1604380626296;1604380626296;1604380626297;1604380626384;1604380626385;1604380626385;1604380626386;1604380626386;1604380626386;1604380626388;1604380626389;1604380626391;1604380626391;1604380626391;,223;602;118;106;118;106;637;106;1366;1366;1366;1366;350;106;106;232;205;477;106;380;184;408;144;106;106;144;284;1366;1366;476;1366;1366;476;1366;1366;476;1366;1341;106;106;148;106;148;106;106;106;407;144;106;,2;2;1;2;2;1;1;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;
1604380631,192.168.1.192,50144,137.110.0.69,443,17,234,138,2,1,1604380631208;1604380631232;1604380631996;,127;138;107;,1;2;1;
1604380632,192.168.1.192,50144,137.110.0.69,443,17,9369,9081,24,17,1604380632018;1604380632161;1604380632161;1604380632162;1604380632165;1604380632166;1604380632283;1604380632283;1604380632286;1604380632286;1604380632286;1604380632286;1604380632286;1604380632287;1604380632290;1604380632290;1604380632466;1604380632516;1604380632516;1604380632516;1604380632516;1604380632516;1604380632517;1604380632517;1604380632517;1604380632517;1604380632518;1604380632533;1604380632666;1604380632666;1604380632668;1604380632668;1604380632668;1604380632668;1604380632668;1604380632791;1604380632791;1604380632791;1604380632792;1604380632798;1604380632798;,118;640;1366;353;106;118;160;106;106;106;118;106;106;329;532;106;106;1366;1366;1366;1366;1309;106;106;106;106;106;199;157;106;640;1366;1366;1366;248;106;106;160;106;533;106;,2;1;1;1;1;1;2;1;2;2;2;1;1;1;2;1;2;2;2;2;2;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;1;2;1;
1604380633,192.168.1.192,50144,137.110.0.69,443,17,2250,0,3,0,1604380633496;1604380633605;1604380633822;,750;750;750;,1;1;1;
1604380634,192.168.1.192,50144,137.110.0.69,443,17,750,0,1,0,1604380634254;,750;,1;
1604380634,192.168.1.202,5353,224.0.0.251,5353,17,692,0,2,0,1604380634737;1604380634737;,234;458;,1;1;
1604380634,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,732,0,2,0,1604380634737;1604380634737;,254;478;,1;1;
1604380635,192.168.1.202,5353,224.0.0.251,5353,17,1629,0,6,0,1604380635043;1604380635350;1604380635657;1604380635659;1604380635867;1604380635871;,173;279;189;243;287;458;,1;1;1;1;1;1;
1604380635,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,1749,0,6,0,1604380635043;1604380635351;1604380635659;1604380635659;1604380635867;1604380635871;,193;299;209;263;307;478;,1;1;1;1;1;1;
1604380635,192.168.1.192,50144,137.110.0.69,443,17,750,0,1,0,1604380635120;,750;,1;
1604380636,192.168.1.202,5353,224.0.0.251,5353,17,446,0,2,0,1604380636067;1604380636580;,203;243;,1;1;
1604380636,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,486,0,2,0,1604380636067;1604380636580;,223;263;,1;1;
1604380636,192.168.1.192,50144,137.110.0.69,443,17,750,0,1,0,1604380636850;,750;,1;
1604380637,192.168.1.202,5353,224.0.0.251,5353,17,801,0,2,0,1604380637091;1604380637808;,203;598;,1;1;
1604380637,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,841,0,2,0,1604380637091;1604380637809;,223;618;,1;1;
1604380638,192.168.1.192,50144,137.110.0.69,443,17,925,106,2,1,1604380638010;1604380638037;1604380638851;,175;106;750;,1;2;1;
1604380638,192.168.1.202,5353,224.0.0.251,5353,17,172,0,1,0,1604380638831;,172;,1;
1604380638,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,192,0,1,0,1604380638832;,192;,1;
1604380639,192.168.1.202,5353,224.0.0.251,5353,17,383,0,2,0,1604380639140;1604380639455;,203;180;,1;1;
1604380639,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,423,0,2,0,1604380639140;1604380639456;,223;200;,1;1;
1604380642,192.168.1.192,50144,137.110.0.69,443,17,127,138,1,1,1604380642400;1604380642432;,127;138;,1;2;
1604380643,192.168.1.192,50144,137.110.0.69,443,17,1754,276,4,2,1604380643032;1604380643055;1604380643495;1604380643632;1604380643654;1604380643739;,127;138;750;127;138;750;,1;2;1;1;2;1;
1604380644,192.168.1.192,50144,137.110.0.69,443,17,877,138,2,1,1604380644225;1604380644571;1604380644592;,750;127;138;,1;1;2;
1604380644,192.168.1.204,137,192.168.1.255,137,17,234,0,3,0,1604380644260;1604380644260;1604380644260;,78;78;78;,1;1;1;
1604380645,192.168.1.192,50144,137.110.0.69,443,17,1005,280,3,1,1604380645198;1604380645559;1604380645630;1604380645671;,750;149;280;106;,1;1;2;1;
