Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606808167,192.168.1.192,63795,54.241.81.63,443,6,1741,575,2,2,1606808167682;1606808167709;1606808167715;1606808167771;,1701;40;535;40;,1;2;2;1;
1606808170,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63607,2A03:2880:F00D:110:FACE:B00C::2,443,6,158,90,2,1,1606808170299;1606808170340;1606808170383;,98;90;60;,1;2;1;
1606808170,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63779,2620:1EC:C11::200,443,6,464,431,3,4,1606808170320;1606808170320;1606808170331;1606808170338;1606808170338;1606808170363;1606808170363;,298;106;60;60;106;205;60;,1;1;2;2;2;2;1;
1606808170,192.168.1.192,63712,24.105.29.76,443,6,40,40,1,1,1606808170779;1606808170780;,40;40;,2;1;
1606808171,192.168.1.192,63769,18.205.53.203,443,6,41,52,1,1,1606808171067;1606808171140;,41;52;,1;2;
1606808171,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63770,2A03:2880:F00D:8:FACE:B00C::1,443,6,61,60,1,1,1606808171147;1606808171159;,61;60;,1;2;
1606808171,192.168.1.192,63636,3.210.65.65,443,6,3272,331,3,3,1606808171173;1606808171173;1606808171255;1606808171255;1606808171256;1606808171302;,757;2475;40;40;251;40;,1;1;2;2;2;1;
1606808171,192.168.1.192,63457,192.168.1.1,53,17,61,77,1,1,1606808171203;1606808171220;,61;77;,1;2;
1606808171,192.168.1.192,64362,192.168.1.1,53,17,61,89,1,1,1606808171204;1606808171226;,61;89;,1;2;
1606808171,2605:E000:151F:C329:ADC4:466B:49F2:19E9,64363,2607:F8B0:4007:80C::200E,443,17,4252,5105,7,10,1606808171228;1606808171254;1606808171258;1606808171258;1606808171258;1606808171261;1606808171261;1606808171279;1606808171279;1606808171279;1606808171286;1606808171306;1606808171348;1606808171348;1606808171348;1606808171375;1606808171390;,1378;1378;1378;274;112;1378;1169;660;74;82;73;81;788;295;83;81;73;,1;2;2;2;2;1;1;2;2;1;2;1;2;2;1;1;2;
1606808171,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63817,2607:F8B0:4007:80C::200E,443,6,957,1044,5,4,1606808171255;1606808171268;1606808171269;1606808171269;1606808171281;1606808171288;1606808171291;1606808171308;1606808171349;,72;72;60;641;60;272;124;640;60;,1;2;1;1;2;2;1;2;1;
1606808171,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63607,2A03:2880:F00D:110:FACE:B00C::2,443,6,248,238,3,3,1606808171258;1606808171264;1606808171273;1606808171307;1606808171307;1606808171307;,92;96;60;88;90;60;,1;1;2;2;2;1;
1606808171,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63778,2607:F8B0:4007:80E::200A,443,6,61,72,1,1,1606808171287;1606808171302;,61;72;,1;2;
1606808171,FE80::9A1E:19FF:FE38:1EB2,0,FF02::1,0,58,120,0,1,0,1606808171320;,120;,1;
1606808171,192.168.1.192,56732,192.168.1.1,53,17,62,107,1,1,1606808171320;1606808171348;,62;107;,1;2;
1606808171,192.168.1.192,63672,151.101.198.114,443,6,521,139134,7,62,1606808171321;1606808171321;1606808171339;1606808171339;1606808171340;1606808171340;1606808171340;1606808171341;1606808171341;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171345;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171346;1606808171348;1606808171348;1606808171348;,235;86;40;40;86;1500;40;21940;40;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;40;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;1500;40;32160;868;40;,1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;
1606808171,192.168.1.192,56019,192.168.1.1,53,17,62,119,1,1,1606808171321;1606808171348;,62;119;,1;2;
1606808171,2605:E000:151F:C329:ADC4:466B:49F2:19E9,56021,2A03:2880:F10D:83:FACE:B00C::25DE,443,17,9549,4878,12,15,1606808171350;1606808171366;1606808171366;1606808171366;1606808171366;1606808171367;1606808171369;1606808171369;1606808171369;1606808171369;1606808171369;1606808171369;1606808171384;1606808171384;1606808171384;1606808171384;1606808171384;1606808171384;1606808171385;1606808171385;1606808171405;1606808171460;1606808171461;1606808171491;1606808171581;1606808171581;1606808171617;,1378;1280;1280;239;102;1378;1106;1259;415;1374;1378;924;87;74;73;71;304;83;78;82;72;904;86;72;170;86;72;,1;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;1;2;2;1;2;
1606808171,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63784,2607:F8B0:4007:80F::200A,443,6,61,72,1,1,1606808171567;1606808171583;,61;72;,1;2;
1606808171,192.168.1.192,63780,142.250.68.66,443,6,41,52,1,1,1606808171582;1606808171591;,41;52;,1;2;
1606808171,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63785,2607:F8B0:4007:80E::200E,443,6,61,72,1,1,1606808171646;1606808171663;,61;72;,1;2;
1606808171,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63781,2600:1F1C:A99:832C:9CDB:6FE1:5007:9F92,443,6,61,72,1,1,1606808171662;1606808171683;,61;72;,1;2;
1606808171,192.168.1.192,63771,13.225.150.31,443,6,41,52,1,1,1606808171804;1606808171811;,41;52;,1;2;
1606808171,192.168.1.192,63789,13.35.90.5,443,6,41,52,1,1,1606808171867;1606808171909;,41;52;,1;2;
1606808172,192.168.1.192,63791,52.1.202.139,443,6,41,52,1,1,1606808172214;1606808172297;,41;52;,1;2;
1606808172,192.168.1.192,63787,54.145.2.207,443,6,41,52,1,1,1606808172246;1606808172323;,41;52;,1;2;
1606808172,192.168.1.192,63790,18.205.53.203,443,6,41,52,1,1,1606808172262;1606808172339;,41;52;,1;2;
1606808172,192.168.1.192,63634,128.54.70.212,443,6,80,237,2,4,1606808172371;1606808172371;1606808172371;1606808172371;1606808172372;1606808172385;,86;71;40;40;40;40;,2;2;1;1;2;2;
1606808172,192.168.1.192,63759,52.114.128.10,443,6,2155,508,3,2,1606808172391;1606808172391;1606808172455;1606808172680;1606808172680;,574;1541;40;468;40;,1;1;2;2;1;
1606808172,192.168.1.192,63722,52.114.128.10,443,6,80,40,2,1,1606808172393;1606808172455;1606808172455;,40;40;40;,1;2;1;
1606808172,192.168.1.192,63820,52.114.128.10,443,6,4799,7014,10,7,1606808172393;1606808172455;1606808172455;1606808172456;1606808172517;1606808172517;1606808172518;1606808172518;1606808172518;1606808172519;1606808172593;1606808172593;1606808172593;1606808172594;1606808172672;1606808172705;1606808172705;,52;52;40;269;4420;40;1500;443;40;133;91;40;574;3571;40;468;40;,1;2;1;1;2;1;2;2;1;1;2;1;1;1;2;2;1;
1606808172,192.168.1.192,63764,52.86.89.98,443,6,80,197,2,3,1606808172525;1606808172525;1606808172526;1606808172526;1606808172604;,86;40;71;40;40;,2;1;2;1;2;
1606808172,192.168.1.192,63671,130.211.16.53,443,6,80,176,2,3,1606808172550;1606808172550;1606808172551;1606808172551;1606808172562;,96;40;40;40;40;,2;1;2;1;2;
1606808173,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63676,2600:9000:20C5:400:9:46DC:4700:93A1,443,6,180,303,3,4,1606808173020;1606808173020;1606808173020;1606808173020;1606808173020;1606808173020;1606808173040;,99;84;60;60;60;60;60;,2;2;1;2;1;1;2;
1606808173,192.168.1.192,60735,192.168.1.1,53,17,76,204,1,1,1606808173173;1606808173193;,76;204;,1;2;
1606808173,192.168.1.192,49922,192.168.1.1,53,17,76,157,1,1,1606808173174;1606808173193;,76;157;,1;2;
1606808173,192.168.1.192,63821,3.226.2.47,443,6,4721,6887,14,14,1606808173194;1606808173272;1606808173272;1606808173272;1606808173352;1606808173352;1606808173352;1606808173353;1606808173353;1606808173353;1606808173354;1606808173354;1606808173355;1606808173431;1606808173432;1606808173432;1606808173432;1606808173433;1606808173438;1606808173438;1606808173438;1606808173440;1606808173440;1606808173509;1606808173521;1606808173522;1606808173522;1606808173522;,52;52;40;571;40;1500;2960;40;944;40;166;139;411;40;314;118;40;78;342;78;40;217;2847;40;40;341;78;40;,1;2;1;1;2;2;2;1;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;2;2;2;2;1;
1606808173,192.168.1.192,63672,151.101.198.114,443,6,344,21983,5,7,1606808173265;1606808173283;1606808173283;1606808173283;1606808173284;1606808173284;1606808173284;1606808173285;1606808173285;1606808173286;1606808173286;1606808173286;,184;1500;1500;40;1500;2960;40;4420;40;8800;1303;40;,1;2;2;1;2;2;1;2;1;2;2;1;
1606808173,192.168.1.192,63795,54.241.81.63,443,6,40,40,1,1,1606808173272;1606808173272;,40;40;,2;1;
1606808173,192.168.1.192,63822,40.78.128.150,443,6,2743,6974,10,6,1606808173362;1606808173419;1606808173419;1606808173420;1606808173483;1606808173484;1606808173484;1606808173484;1606808173486;1606808173544;1606808173544;1606808173546;1606808173546;1606808173608;1606808173608;1606808173608;,52;52;40;269;5880;40;443;40;133;91;40;574;1515;40;468;40;,1;2;1;1;2;1;2;1;1;2;1;1;1;2;2;1;
1606808173,192.168.1.192,63823,40.78.128.150,443,6,2551,7014,10,7,1606808173363;1606808173425;1606808173425;1606808173425;1606808173491;1606808173491;1606808173491;1606808173491;1606808173491;1606808173496;1606808173555;1606808173555;1606808173557;1606808173557;1606808173616;1606808173618;1606808173618;,52;52;40;269;1500;40;4420;443;40;133;91;40;574;1323;40;468;40;,1;2;1;1;2;1;2;2;1;1;2;1;1;1;2;2;1;
1606808173,192.168.1.192,63679,35.190.91.160,443,6,80,176,2,3,1606808173644;1606808173644;1606808173644;1606808173645;1606808173656;,96;40;40;40;40;,2;1;2;1;2;
1606808173,192.168.1.192,63680,35.190.59.101,443,6,80,176,2,3,1606808173649;1606808173649;1606808173649;1606808173649;1606808173662;,96;40;40;40;40;,2;1;2;1;2;
1606808173,192.168.1.192,63773,13.35.90.5,443,6,41,52,1,1,1606808173678;1606808173692;,41;52;,1;2;
1606808173,2605:E000:151F:C329:ADC4:466B:49F2:19E9,64810,2607:F8B0:4007:801::200E,443,17,745,244,3,3,1606808173896;1606808173897;1606808173900;1606808173913;1606808173928;1606808173933;,94;73;81;583;77;81;,2;2;1;1;2;1;
1606808174,2605:E000:151F:C329:ADC4:466B:49F2:19E9,64810,2607:F8B0:4007:801::200E,443,17,166,579,2,3,1606808174206;1606808174206;1606808174207;1606808174211;1606808174223;,413;93;85;81;73;,2;2;1;1;2;
1606808174,192.168.1.192,63682,35.201.67.47,443,6,80,176,2,3,1606808174276;1606808174276;1606808174277;1606808174277;1606808174294;,96;40;40;40;40;,2;2;1;1;2;
1606808174,192.168.1.192,49924,239.255.255.250,1900,17,201,0,1,0,1606808174395;,201;,1;
1606808174,192.168.1.192,63794,151.101.196.143,443,6,41,0,1,0,1606808174998;,41;,1;
1606808175,192.168.1.192,63794,151.101.196.143,443,6,0,52,0,1,1606808175011;,52;,2;
1606808175,192.168.1.192,63793,151.101.196.143,443,6,41,52,1,1,1606808175014;1606808175022;,41;52;,1;2;
1606808175,192.168.1.192,49924,239.255.255.250,1900,17,201,0,1,0,1606808175396;,201;,1;
1606808176,192.168.1.192,62943,54.149.94.178,443,6,136,96,2,1,1606808176169;1606808176201;1606808176248;,96;96;40;,1;2;1;
1606808176,192.168.1.192,49924,239.255.255.250,1900,17,201,0,1,0,1606808176396;,201;,1;
