Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1605606861,192.168.1.192,50520,137.110.0.69,443,17,489,536,4,3,1605606861085;1605606861115;1605606861134;1605606861150;1605606861162;1605606861182;1605606861193;,149;107;118;280;127;138;106;,1;1;2;2;1;2;1;
1605606862,192.168.1.192,50520,137.110.0.69,443,17,248,361,2,3,1605606862415;1605606862503;1605606862900;1605606862901;1605606862920;,107;118;137;141;106;,1;2;2;1;2;
1605606863,192.168.1.192,50520,137.110.0.69,443,17,106,106,1,1,1605606863832;1605606863832;,106;106;,2;1;
1605606866,192.168.1.192,50520,137.110.0.69,443,17,164,106,1,1,1605606866637;1605606866726;,164;106;,1;2;
1605606867,192.168.1.192,50520,137.110.0.69,443,17,268,268,2,2,1605606867683;1605606867737;1605606867737;1605606867779;,162;106;162;106;,1;2;2;1;
1605606868,192.168.1.192,50520,137.110.0.69,443,17,1004,1514,7,10,1605606868003;1605606868003;1605606868003;1605606868004;1605606868052;1605606868948;1605606868948;1605606868968;1605606868968;1605606868968;1605606868995;1605606868995;1605606868995;1605606868996;1605606868996;1605606868996;1605606868997;,145;106;106;106;106;210;165;126;126;165;218;200;126;157;165;126;165;,2;2;1;1;2;1;1;2;2;2;2;2;1;2;2;1;1;
1605606869,192.168.1.192,50520,137.110.0.69,443,17,106,483,1,4,1605606869025;1605606869770;1605606869770;1605606869770;1605606869818;,126;145;106;106;106;,2;2;2;1;2;
1605606870,192.168.1.192,50520,137.110.0.69,443,17,295,179,2,1,1605606870304;1605606870360;1605606870976;,179;126;169;,2;1;1;
1605606870,192.168.1.203,5353,224.0.0.251,5353,17,140,0,1,0,1605606870850;,140;,1;
1605606870,FE80::1804:6140:EE9F:1A02,5353,FF02::FB,5353,17,160,0,1,0,1605606870850;,160;,1;
1605606871,192.168.1.192,50520,137.110.0.69,443,17,0,106,0,1,1605606871070;,106;,2;
1605606871,192.168.1.203,5353,224.0.0.251,5353,17,172,0,1,0,1605606871874;,172;,1;
1605606871,FE80::1804:6140:EE9F:1A02,5353,FF02::FB,5353,17,192,0,1,0,1605606871875;,192;,1;
1605606872,192.168.1.192,50520,137.110.0.69,443,17,106,193,1,1,1605606872719;1605606872764;,193;106;,2;1;
1605606874,192.168.1.203,5353,224.0.0.251,5353,17,172,0,1,0,1605606874951;,172;,1;
1605606874,FE80::1804:6140:EE9F:1A02,5353,FF02::FB,5353,17,192,0,1,0,1605606874952;,192;,1;
1605606876,192.168.1.192,50520,137.110.0.69,443,17,3440,7316,11,12,1605606876363;1605606876363;1605606876385;1605606876392;1605606876393;1605606876486;1605606876486;1605606876487;1605606876574;1605606876575;1605606876575;1605606876575;1605606876575;1605606876575;1605606876576;1605606876577;1605606876577;1605606876577;1605606876590;1605606876683;1605606876684;1605606876684;1605606876773;,122;122;519;203;118;118;106;623;106;1366;1366;106;1366;422;106;1366;221;106;232;157;1366;433;106;,1;1;2;2;1;2;1;1;2;2;2;1;2;2;1;2;2;1;1;2;1;1;2;
