Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606807467,192.168.1.192,62943,54.149.94.178,443,6,136,96,2,1,1606807467159;1606807467200;1606807467254;,96;96;40;,1;2;1;
1606807468,2605:E000:151F:C329:ADC4:466B:49F2:19E9,62944,2607:F8B0:4007:80E::2003,443,6,61,72,1,1,1606807468350;1606807468359;,61;72;,1;2;
1606807468,192.168.1.1,137,192.168.1.255,137,17,78,0,1,0,1606807468746;,78;,1;
1606807469,192.168.1.192,62961,205.196.6.67,443,6,103,40,1,1,1606807469487;1606807469572;,103;40;,1;2;
1606807469,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63254,2607:F8B0:4007:80D::200E,443,6,2375,1843,6,10,1606807469824;1606807469825;1606807469825;1606807469846;1606807469846;1606807469848;1606807469848;1606807469852;1606807469898;1606807469932;1606807469932;1606807469932;1606807469932;1606807469932;1606807469932;1606807469954;,383;99;1674;60;60;60;60;99;60;508;746;91;99;60;99;60;,1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;2;
1606807470,192.168.1.192,62949,162.159.130.234,443,6,40,105,1,1,1606807470707;1606807470756;,105;40;,2;1;
1606807470,192.168.1.1,137,192.168.1.255,137,17,78,0,1,0,1606807470794;,78;,1;
1606807471,2605:E000:151F:C329:ADC4:466B:49F2:19E9,62941,2607:F8B0:4023:C06::BC,5228,6,61,72,1,1,1606807471696;1606807471722;,61;72;,1;2;
1606807471,192.168.1.1,137,192.168.1.255,137,17,78,0,1,0,1606807471819;,78;,1;
1606807472,192.168.1.1,137,192.168.1.255,137,17,78,0,1,0,1606807472843;,78;,1;
1606807476,192.168.1.192,62943,54.149.94.178,443,6,136,96,2,1,1606807476166;1606807476204;1606807476245;,96;96;40;,1;2;1;
1606807476,192.168.1.192,62949,162.159.130.234,443,6,40,97,1,1,1606807476879;1606807476930;,97;40;,2;1;
1606807477,192.168.1.192,61677,192.168.1.1,53,17,70,130,1,1,1606807477367;1606807477390;,70;130;,1;2;
1606807477,192.168.1.192,58568,192.168.1.1,53,17,70,142,1,1,1606807477367;1606807477390;,70;142;,1;2;
1606807477,192.168.1.192,61737,192.168.1.1,53,17,55,55,1,1,1606807477371;1606807477372;,55;55;,1;2;
1606807477,192.168.1.192,52983,192.168.1.1,53,17,55,55,1,1,1606807477372;1606807477376;,55;55;,1;2;
1606807477,192.168.1.192,137,192.168.1.255,137,17,78,0,1,0,1606807477373;,78;,1;
1606807477,192.168.1.192,63421,24.105.29.76,443,6,1372,3519,7,6,1606807477373;1606807477386;1606807477387;1606807477388;1606807477400;1606807477400;1606807477400;1606807477402;1606807477403;1606807477432;1606807477433;1606807477449;1606807477501;,52;48;40;249;1440;1404;40;362;358;91;593;174;40;,1;2;1;1;2;2;1;2;1;2;1;2;1;
