Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606807102,192.168.1.192,63072,24.105.29.76,443,6,253,0,4,0,1606807102250;1606807102250;1606807102485;1606807102800;,71;40;71;71;,1;1;1;1;
1606807102,192.168.1.192,63245,24.105.29.76,443,6,1210,3563,7,6,1606807102358;1606807102417;1606807102417;1606807102439;1606807102456;1606807102456;1606807102456;1606807102457;1606807102459;1606807102475;1606807102476;1606807102495;1606807102548;,52;48;40;249;1440;1404;362;40;358;91;431;218;40;,1;2;1;1;2;2;2;1;1;2;1;2;1;
1606807103,192.168.1.192,63072,24.105.29.76,443,6,71,0,1,0,1606807103414;,71;,1;
1606807104,192.168.1.192,49327,137.221.105.152,1119,6,109,40,1,1,1606807104222;1606807104240;,109;40;,1;2;
1606807104,192.168.1.192,63072,24.105.29.76,443,6,71,0,1,0,1606807104623;,71;,1;
1606807106,192.168.1.192,62943,54.149.94.178,443,6,136,96,2,1,1606807106163;1606807106200;1606807106242;,96;96;40;,1;2;1;
1606807106,192.168.1.192,62960,128.54.70.212,443,6,75,111,1,2,1606807106384;1606807106385;1606807106402;,71;75;40;,2;1;2;
1606807106,192.168.1.192,63066,162.159.128.233,443,6,41,52,1,1,1606807106784;1606807106797;,41;52;,1;2;
1606807106,192.168.1.192,63067,162.159.134.233,443,6,41,52,1,1,1606807106894;1606807106908;,41;52;,1;2;
1606807106,192.168.1.192,51472,192.168.1.1,53,17,78,123,1,1,1606807106974;1606807106995;,78;123;,1;2;
1606807106,192.168.1.192,62227,192.168.1.1,53,17,78,135,1,1,1606807106974;1606807106995;,78;135;,1;2;
1606807106,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63248,2607:F8B0:4007:1C::C,443,6,72,0,1,0,1606807106996;,72;,1;
1606807107,2605:E000:151F:C329:ADC4:466B:49F2:19E9,63248,2607:F8B0:4007:1C::C,443,6,2698,6294,6,7,1606807107007;1606807107008;1606807107008;1606807107026;1606807107027;1606807107027;1606807107027;1606807107027;1606807107028;1606807107047;1606807107048;1606807107049;1606807107049;,72;60;577;60;2500;1136;60;124;1817;60;1280;1186;60;,2;1;1;2;2;2;1;1;1;2;2;2;1;
1606807107,192.168.1.192,63072,24.105.29.76,443,6,71,0,1,0,1606807107037;,71;,1;
1606807107,192.168.1.192,56817,192.168.1.1,53,17,78,123,1,1,1606807107055;1606807107076;,78;123;,1;2;
1606807107,192.168.1.192,58488,192.168.1.1,53,17,78,135,1,1,1606807107055;1606807107076;,78;135;,1;2;
