Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606196246,192.168.1.192,59477,137.110.0.70,443,17,85665,803530,364,641,1606196246000;1606196246000;1606196246024;1606196246024;1606196246025;1606196246031;1606196246032;1606196246084;1606196246084;1606196246084;1606196246092;1606196246092;1606196246092;1606196246093;1606196246093;1606196246094;1606196246111;1606196246111;1606196246111;1606196246112;1606196246167;1606196246172;1606196246173;1606196246182;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246195;1606196246196;1606196246196;1606196246196;1606196246196;1606196246196;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246197;1606196246198;1606196246198;1606196246198;1606196246198;1606196246198;1606196246198;1606196246199;1606196246199;1606196246199;1606196246199;1606196246200;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246202;1606196246203;1606196246203;1606196246203;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246204;1606196246205;1606196246205;1606196246205;1606196246205;1606196246205;1606196246206;1606196246206;1606196246206;1606196246206;1606196246206;1606196246206;1606196246206;1606196246206;1606196246206;1606196246207;1606196246207;1606196246207;1606196246208;1606196246208;1606196246208;1606196246208;1606196246208;1606196246208;1606196246208;1606196246208;1606196246208;1606196246208;1606196246208;1606196246209;1606196246209;1606196246209;1606196246209;1606196246209;1606196246209;1606196246209;1606196246210;1606196246210;1606196246210;1606196246213;1606196246213;1606196246213;1606196246213;1606196246213;1606196246214;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246215;1606196246216;1606196246216;1606196246216;1606196246216;1606196246217;1606196246217;1606196246217;1606196246218;1606196246218;1606196246218;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246221;1606196246222;1606196246222;1606196246222;1606196246222;1606196246222;1606196246223;1606196246223;1606196246223;1606196246223;1606196246223;1606196246223;1606196246223;1606196246223;1606196246223;1606196246224;1606196246224;1606196246224;1606196246224;1606196246225;1606196246225;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246227;1606196246228;1606196246228;1606196246228;1606196246228;1606196246228;1606196246228;1606196246228;1606196246228;1606196246228;1606196246228;1606196246228;1606196246228;1606196246228;1606196246228;1606196246229;1606196246229;1606196246229;1606196246229;1606196246229;1606196246230;1606196246230;1606196246230;1606196246230;1606196246230;1606196246230;1606196246230;1606196246230;1606196246231;1606196246231;1606196246231;1606196246231;1606196246237;1606196246237;1606196246237;1606196246237;1606196246237;1606196246237;1606196246237;1606196246237;1606196246237;1606196246238;1606196246238;1606196246238;1606196246238;1606196246238;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246239;1606196246240;1606196246240;1606196246240;1606196246240;1606196246240;1606196246241;1606196246241;1606196246241;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246246;1606196246247;1606196246247;1606196246247;1606196246247;1606196246247;1606196246247;1606196246247;1606196246247;1606196246247;1606196246247;1606196246247;1606196246247;1606196246248;1606196246248;1606196246248;1606196246248;1606196246248;1606196246248;1606196246249;1606196246249;1606196246249;1606196246250;1606196246250;1606196246250;1606196246250;1606196246250;1606196246250;1606196246250;1606196246251;1606196246255;1606196246255;1606196246255;1606196246255;1606196246255;1606196246255;1606196246255;1606196246255;1606196246255;1606196246255;1606196246255;1606196246255;1606196246255;1606196246255;1606196246256;1606196246256;1606196246257;1606196246257;1606196246257;1606196246258;1606196246258;1606196246258;1606196246259;1606196246259;1606196246259;1606196246259;1606196246259;1606196246259;1606196246259;1606196246259;1606196246259;1606196246259;1606196246259;1606196246259;1606196246259;1606196246259;1606196246260;1606196246260;1606196246260;1606196246260;1606196246260;1606196246260;1606196246260;1606196246260;1606196246260;1606196246261;1606196246274;1606196246274;1606196246274;1606196246274;1606196246274;1606196246274;1606196246274;1606196246275;1606196246275;1606196246275;1606196246275;1606196246275;1606196246276;1606196246276;1606196246277;1606196246280;1606196246280;1606196246280;1606196246280;1606196246280;1606196246280;1606196246282;1606196246282;1606196246285;1606196246285;1606196246285;1606196246285;1606196246285;1606196246285;1606196246285;1606196246285;1606196246285;1606196246285;1606196246285;1606196246285;1606196246286;1606196246286;1606196246286;1606196246286;1606196246286;1606196246286;1606196246287;1606196246287;1606196246287;1606196246287;1606196246287;1606196246287;1606196246292;1606196246292;1606196246292;1606196246292;1606196246292;1606196246292;1606196246292;1606196246292;1606196246292;1606196246292;1606196246292;1606196246292;1606196246293;1606196246293;1606196246293;1606196246293;1606196246294;1606196246294;1606196246294;1606196246294;1606196246294;1606196246294;1606196246294;1606196246294;1606196246294;1606196246294;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246299;1606196246300;1606196246300;1606196246300;1606196246300;1606196246300;1606196246300;1606196246300;1606196246300;1606196246300;1606196246300;1606196246300;1606196246300;1606196246301;1606196246301;1606196246301;1606196246301;1606196246301;1606196246301;1606196246302;1606196246303;1606196246303;1606196246303;1606196246303;1606196246303;1606196246303;1606196246303;1606196246303;1606196246304;1606196246305;1606196246305;1606196246305;1606196246305;1606196246305;1606196246305;1606196246305;1606196246305;1606196246305;1606196246306;1606196246306;1606196246306;1606196246306;1606196246306;1606196246306;1606196246307;1606196246307;1606196246307;1606196246307;1606196246307;1606196246307;1606196246307;1606196246307;1606196246308;1606196246308;1606196246309;1606196246309;1606196246309;1606196246309;1606196246309;1606196246309;1606196246310;1606196246310;1606196246310;1606196246310;1606196246310;1606196246310;1606196246311;1606196246311;1606196246311;1606196246311;1606196246311;1606196246311;1606196246311;1606196246311;1606196246311;1606196246312;1606196246312;1606196246313;1606196246313;1606196246313;1606196246313;1606196246313;1606196246313;1606196246313;1606196246314;1606196246314;1606196246314;1606196246314;1606196246314;1606196246315;1606196246315;1606196246315;1606196246315;1606196246315;1606196246315;1606196246316;1606196246316;1606196246316;1606196246316;1606196246316;1606196246316;1606196246317;1606196246317;1606196246317;1606196246317;1606196246317;1606196246317;1606196246318;1606196246318;1606196246318;1606196246318;1606196246318;1606196246319;1606196246319;1606196246319;1606196246319;1606196246319;1606196246320;1606196246320;1606196246320;1606196246320;1606196246320;1606196246321;1606196246321;1606196246321;1606196246321;1606196246321;1606196246321;1606196246321;1606196246322;1606196246322;1606196246322;1606196246325;1606196246325;1606196246325;1606196246325;1606196246325;1606196246325;1606196246325;1606196246325;1606196246325;1606196246325;1606196246325;1606196246325;1606196246325;1606196246325;1606196246326;1606196246326;1606196246326;1606196246326;1606196246326;1606196246326;1606196246326;1606196246327;1606196246327;1606196246327;1606196246329;1606196246329;1606196246329;1606196246329;1606196246329;1606196246329;1606196246329;1606196246329;1606196246329;1606196246329;1606196246329;1606196246330;1606196246330;1606196246330;1606196246330;1606196246330;1606196246330;1606196246330;1606196246330;1606196246330;1606196246330;1606196246331;1606196246331;1606196246332;1606196246332;1606196246332;1606196246334;1606196246334;1606196246334;1606196246334;1606196246334;1606196246334;1606196246334;1606196246334;1606196246334;1606196246335;1606196246335;1606196246335;1606196246335;1606196246335;1606196246335;1606196246335;1606196246335;1606196246335;1606196246337;1606196246337;1606196246337;1606196246337;1606196246337;1606196246337;1606196246338;1606196246338;1606196246338;1606196246338;1606196246338;1606196246339;1606196246340;1606196246340;1606196246340;1606196246340;1606196246340;1606196246340;1606196246340;1606196246341;1606196246341;1606196246341;1606196246341;1606196246341;1606196246341;1606196246341;1606196246341;1606196246342;1606196246342;1606196246342;1606196246343;1606196246343;1606196246343;1606196246346;1606196246346;1606196246346;1606196246346;1606196246346;1606196246346;1606196246346;1606196246346;1606196246346;1606196246346;1606196246346;1606196246346;1606196246346;1606196246346;1606196246347;1606196246347;1606196246347;1606196246347;1606196246347;1606196246347;1606196246347;1606196246347;1606196246347;1606196246348;1606196246348;1606196246348;1606196246348;1606196246348;1606196246348;1606196246349;1606196246349;1606196246349;1606196246349;1606196246349;1606196246349;1606196246349;1606196246349;1606196246349;1606196246349;1606196246349;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246350;1606196246353;1606196246353;1606196246353;1606196246353;1606196246353;1606196246353;1606196246353;1606196246354;1606196246354;1606196246354;1606196246356;1606196246356;1606196246356;1606196246356;1606196246356;1606196246356;1606196246357;1606196246358;1606196246358;1606196246358;1606196246358;1606196246358;1606196246358;1606196246358;1606196246358;1606196246359;1606196246359;1606196246359;1606196246360;1606196246360;1606196246360;1606196246360;1606196246360;1606196246360;1606196246360;1606196246360;1606196246360;1606196246361;1606196246361;1606196246361;1606196246361;1606196246361;1606196246361;1606196246361;1606196246361;1606196246361;1606196246363;1606196246363;1606196246363;1606196246363;1606196246363;1606196246363;1606196246363;1606196246363;1606196246363;1606196246365;1606196246365;1606196246365;1606196246365;1606196246365;1606196246365;1606196246365;1606196246365;1606196246365;1606196246367;1606196246367;1606196246367;1606196246367;1606196246367;1606196246367;1606196246367;1606196246367;1606196246367;1606196246367;1606196246367;1606196246380;1606196246417;1606196246417;1606196246417;1606196246417;1606196246418;1606196246418;1606196246418;1606196246418;1606196246418;1606196246418;1606196246419;1606196246419;1606196246420;1606196246420;1606196246420;1606196246420;1606196246420;1606196246420;1606196246421;1606196246421;1606196246421;1606196246421;1606196246422;1606196246422;1606196246423;1606196246423;1606196246423;1606196246423;1606196246423;1606196246423;1606196246423;1606196246424;1606196246424;1606196246424;1606196246424;1606196246425;1606196246425;1606196246425;1606196246425;1606196246425;1606196246425;1606196246425;1606196246441;1606196246441;1606196246441;1606196246441;1606196246441;1606196246441;1606196246441;1606196246441;1606196246441;1606196246441;1606196246441;1606196246441;1606196246442;1606196246442;1606196246447;1606196246447;1606196246447;1606196246447;1606196246447;1606196246447;1606196246448;1606196246448;1606196246448;1606196246448;1606196246448;1606196246448;1606196246448;1606196246448;1606196246448;1606196246448;1606196246448;1606196246510;1606196246510;1606196246528;1606196246528;1606196246528;1606196246528;1606196246528;1606196246528;1606196246530;1606196246534;1606196246534;1606196246535;1606196246536;1606196246536;1606196246536;1606196246536;1606196246540;1606196246540;1606196246540;1606196246540;1606196246541;1606196246541;1606196246541;1606196246541;1606196246542;1606196246542;1606196246542;1606196246542;1606196246543;1606196246615;1606196246615;1606196246621;1606196246624;1606196246624;1606196246625;1606196246675;1606196246675;1606196246687;1606196246687;1606196246687;1606196246760;1606196246799;1606196246815;,142;142;223;602;118;106;106;126;126;126;137;106;106;137;106;106;118;106;637;271;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;106;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;350;1366;106;232;205;477;1366;1366;1366;1366;1366;1366;1366;1366;165;150;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;126;126;126;106;106;1366;1366;1366;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1326;106;106;1366;1366;1366;1134;1366;1366;1366;106;106;1366;106;106;1366;1366;106;1366;1366;1366;1366;106;106;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;126;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;621;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;106;106;106;1366;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;106;106;1366;1366;1366;1366;1366;106;106;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;106;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;106;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;891;1366;1366;106;106;1366;1366;106;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;106;106;106;106;106;1366;1366;1366;106;1366;1366;106;106;1366;1366;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;106;380;184;1366;1366;1366;408;144;1366;1366;1366;1366;1366;1366;1366;1366;106;106;144;106;106;106;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;284;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;476;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;106;106;106;1366;1366;1366;1366;1366;1366;691;106;106;106;106;270;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;1366;1366;1366;106;106;1366;1366;1366;1366;106;106;1366;1366;317;106;106;106;106;106;148;1366;1366;1366;1366;1366;709;1366;1366;1366;1366;106;106;148;106;148;1366;1366;1366;1366;1366;1366;1366;1366;1366;1066;1366;1366;137;141;106;1366;1366;1366;1366;148;106;106;148;630;106;148;148;106;106;106;148;106;106;148;106;148;106;106;148;148;106;106;148;106;407;144;106;106;149;150;126;126;280;106;106;,1;1;2;2;1;2;1;2;2;1;2;2;1;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;1;2;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;2;2;1;1;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;1;1;
1606196246,192.168.1.202,5353,224.0.0.251,5353,17,401,0,1,0,1606196246383;,401;,1;
1606196246,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,421,0,1,0,1606196246383;,421;,1;
1606196247,192.168.1.202,5353,224.0.0.251,5353,17,577,0,2,0,1606196247406;1606196247611;,177;400;,1;1;
1606196247,FE80::14C3:1D88:1F63:D8C,5353,FF02::FB,5353,17,420,0,1,0,1606196247612;,420;,1;
