Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606196004,192.168.1.192,59477,137.110.0.70,443,17,44112,453213,214,356,1606196004629;1606196004652;1606196004652;1606196004653;1606196004653;1606196004653;1606196004653;1606196004653;1606196004653;1606196004659;1606196004659;1606196004659;1606196004659;1606196004660;1606196004660;1606196004679;1606196004680;1606196004681;1606196004681;1606196004681;1606196004686;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004690;1606196004695;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004698;1606196004699;1606196004699;1606196004699;1606196004699;1606196004699;1606196004699;1606196004699;1606196004700;1606196004700;1606196004700;1606196004700;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004705;1606196004706;1606196004706;1606196004706;1606196004706;1606196004706;1606196004706;1606196004706;1606196004706;1606196004706;1606196004706;1606196004707;1606196004708;1606196004709;1606196004713;1606196004713;1606196004717;1606196004717;1606196004717;1606196004717;1606196004717;1606196004717;1606196004717;1606196004726;1606196004726;1606196004726;1606196004726;1606196004726;1606196004726;1606196004726;1606196004726;1606196004726;1606196004726;1606196004726;1606196004727;1606196004727;1606196004727;1606196004727;1606196004730;1606196004730;1606196004730;1606196004730;1606196004730;1606196004730;1606196004730;1606196004730;1606196004730;1606196004732;1606196004732;1606196004732;1606196004732;1606196004732;1606196004732;1606196004732;1606196004733;1606196004733;1606196004735;1606196004735;1606196004735;1606196004735;1606196004735;1606196004735;1606196004735;1606196004735;1606196004735;1606196004737;1606196004737;1606196004737;1606196004737;1606196004737;1606196004737;1606196004737;1606196004737;1606196004737;1606196004738;1606196004738;1606196004738;1606196004738;1606196004738;1606196004738;1606196004739;1606196004739;1606196004739;1606196004740;1606196004740;1606196004740;1606196004741;1606196004741;1606196004741;1606196004741;1606196004741;1606196004741;1606196004742;1606196004742;1606196004742;1606196004743;1606196004743;1606196004743;1606196004743;1606196004743;1606196004743;1606196004743;1606196004743;1606196004743;1606196004745;1606196004745;1606196004745;1606196004745;1606196004755;1606196004755;1606196004755;1606196004755;1606196004755;1606196004772;1606196004772;1606196004772;1606196004772;1606196004772;1606196004772;1606196004772;1606196004772;1606196004772;1606196004772;1606196004772;1606196004772;1606196004773;1606196004773;1606196004773;1606196004773;1606196004773;1606196004773;1606196004778;1606196004778;1606196004778;1606196004778;1606196004778;1606196004778;1606196004779;1606196004779;1606196004779;1606196004781;1606196004781;1606196004781;1606196004781;1606196004781;1606196004781;1606196004781;1606196004781;1606196004781;1606196004781;1606196004781;1606196004781;1606196004781;1606196004783;1606196004783;1606196004784;1606196004787;1606196004788;1606196004788;1606196004788;1606196004788;1606196004788;1606196004788;1606196004788;1606196004788;1606196004788;1606196004788;1606196004788;1606196004789;1606196004789;1606196004789;1606196004793;1606196004793;1606196004793;1606196004793;1606196004793;1606196004793;1606196004793;1606196004793;1606196004793;1606196004793;1606196004793;1606196004794;1606196004794;1606196004794;1606196004794;1606196004794;1606196004796;1606196004796;1606196004796;1606196004796;1606196004796;1606196004796;1606196004796;1606196004796;1606196004796;1606196004796;1606196004798;1606196004798;1606196004798;1606196004798;1606196004798;1606196004798;1606196004798;1606196004798;1606196004798;1606196004800;1606196004800;1606196004802;1606196004802;1606196004802;1606196004802;1606196004802;1606196004802;1606196004802;1606196004802;1606196004802;1606196004802;1606196004802;1606196004802;1606196004802;1606196004803;1606196004803;1606196004803;1606196004803;1606196004803;1606196004803;1606196004803;1606196004804;1606196004804;1606196004805;1606196004805;1606196004805;1606196004805;1606196004805;1606196004805;1606196004805;1606196004823;1606196004823;1606196004823;1606196004823;1606196004823;1606196004823;1606196004823;1606196004823;1606196004823;1606196004823;1606196004823;1606196004823;1606196004823;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004839;1606196004842;1606196004842;1606196004842;1606196004842;1606196004842;1606196004843;1606196004843;1606196004844;1606196004844;1606196004844;1606196004844;1606196004844;1606196004844;1606196004844;1606196004844;1606196004844;1606196004847;1606196004847;1606196004847;1606196004847;1606196004847;1606196004847;1606196004847;1606196004847;1606196004847;1606196004847;1606196004847;1606196004847;1606196004850;1606196004850;1606196004850;1606196004850;1606196004850;1606196004850;1606196004850;1606196004850;1606196004850;1606196004850;1606196004850;1606196004851;1606196004853;1606196004853;1606196004853;1606196004853;1606196004853;1606196004853;1606196004853;1606196004853;1606196004853;1606196004853;1606196004853;1606196004853;1606196004856;1606196004856;1606196004856;1606196004856;1606196004856;1606196004856;1606196004856;1606196004856;1606196004856;1606196004856;1606196004856;1606196004857;1606196004857;1606196004857;1606196004860;1606196004860;1606196004860;1606196004860;1606196004860;1606196004860;1606196004860;1606196004860;1606196004860;1606196004865;1606196004865;1606196004865;1606196004865;1606196004865;1606196004865;1606196004893;1606196004893;1606196004893;1606196004893;1606196004893;1606196004893;1606196004901;1606196004901;1606196004901;1606196004902;1606196004902;1606196004902;1606196004902;1606196004902;1606196004902;1606196004902;1606196004903;1606196004903;1606196004903;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004905;1606196004906;1606196004906;1606196004906;1606196004906;1606196004906;1606196004906;1606196004906;1606196004906;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004912;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004913;1606196004914;1606196004914;1606196004914;1606196004914;1606196004914;1606196004914;1606196004914;1606196004914;1606196004914;1606196004914;1606196004915;1606196004916;1606196004918;1606196004924;1606196004927;1606196004927;1606196004927;1606196004927;1606196004927;1606196004927;1606196004928;1606196004929;1606196004929;1606196004929;1606196004929;1606196004932;1606196004955;1606196004955;1606196004955;1606196004960;1606196004967;1606196004971;,106;210;219;216;219;211;219;216;219;1366;1366;1366;131;106;106;126;126;1366;1366;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;126;936;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;126;126;126;1366;1366;1366;1366;126;126;118;118;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;126;126;126;126;126;126;1366;126;301;230;1366;1366;1366;1366;1366;126;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;1366;1366;126;126;126;639;1366;244;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1307;193;1366;1366;302;126;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;126;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;106;126;126;126;126;1366;1366;126;1366;874;265;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;1366;1366;1366;1366;1366;1366;126;126;126;118;1366;1366;1366;1366;1366;1366;126;126;126;1366;126;160;106;533;648;118;118;1366;1366;1366;1366;1366;106;106;106;106;126;126;623;623;1366;126;959;1366;1366;1366;1366;126;126;118;1366;1366;1366;1366;1366;1366;1366;1366;126;1366;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;126;126;126;1366;1366;1366;106;106;126;126;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;1366;1366;106;1366;1366;106;1366;1366;1366;1366;126;126;126;126;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;126;126;1366;1366;1366;1366;126;126;1366;1366;126;1366;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;106;106;1366;1366;106;1366;543;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;118;1366;811;106;118;1366;1366;1366;971;106;610;1366;1366;1366;106;126;126;126;126;126;126;126;126;126;126;126;106;126;106;623;106;106;106;623;232;1087;118;291;971;1366;480;140;106;106;232;1366;1366;1307;193;271;936;137;106;106;106;106;,2;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;1;2;1;2;
