Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606807346,192.168.1.192,62960,128.54.70.212,443,6,75,111,1,2,1606807346389;1606807346390;1606807346409;,71;75;40;,2;1;2;
1606807347,192.168.1.192,62943,54.149.94.178,443,6,136,96,2,1,1606807347157;1606807347197;1606807347250;,96;96;40;,1;2;1;
1606807347,192.168.1.192,63006,52.230.222.68,443,6,123,214,2,1,1606807347791;1606807347845;1606807347885;,83;214;40;,1;2;1;
1606807347,192.168.1.1,49180,239.255.255.250,1900,17,1482,0,3,0,1606807347914;1606807347917;1606807347917;,467;476;539;,1;1;1;
1606807347,192.168.1.1,56719,239.255.255.250,1900,17,476,0,1,0,1606807347920;,476;,1;
1606807347,192.168.1.1,33822,239.255.255.250,1900,17,547,0,1,0,1606807347923;,547;,1;
1606807347,192.168.1.1,52422,239.255.255.250,1900,17,1011,0,2,0,1606807347923;1606807347928;,476;535;,1;1;
1606807347,192.168.1.1,42023,239.255.255.250,1900,17,529,0,1,0,1606807347928;,529;,1;
1606807348,192.168.1.1,46885,239.255.255.250,1900,17,1482,0,3,0,1606807348016;1606807348019;1606807348019;,467;476;539;,1;1;1;
1606807348,192.168.1.1,53259,239.255.255.250,1900,17,991,0,2,0,1606807348022;1606807348022;,476;515;,1;1;
1606807348,192.168.1.1,39267,239.255.255.250,1900,17,547,0,1,0,1606807348026;,547;,1;
1606807348,192.168.1.1,44152,239.255.255.250,1900,17,1011,0,2,0,1606807348029;1606807348029;,476;535;,1;1;
1606807348,192.168.1.1,55680,239.255.255.250,1900,17,529,0,1,0,1606807348031;,529;,1;
1606807349,192.168.1.192,62949,162.159.130.234,443,6,40,131,1,1,1606807349529;1606807349579;,131;40;,2;1;
1606807349,192.168.1.192,53060,192.168.1.1,53,17,76,141,1,1,1606807349568;1606807349593;,76;141;,1;2;
1606807349,192.168.1.192,55802,192.168.1.1,53,17,76,188,1,1,1606807349569;1606807349593;,76;188;,1;2;
1606807349,192.168.1.192,63364,52.109.88.34,443,6,681,5894,6,5,1606807349595;1606807349745;1606807349745;1606807349746;1606807349907;1606807349907;1606807349907;1606807349907;1606807349908;1606807349909;1606807349919;,52;52;40;255;1500;1500;1500;40;1342;40;254;,1;2;1;1;2;2;2;1;2;1;1;
1606807350,192.168.1.192,63364,52.109.88.34,443,6,773,624,2,2,1606807350069;1606807350079;1606807350228;1606807350274;,147;733;477;40;,2;1;2;1;
1606807354,192.168.1.192,63238,151.101.198.187,443,6,41,52,1,1,1606807354433;1606807354444;,41;52;,1;2;
1606807354,2605:E000:151F:C329:ADC4:466B:49F2:19E9,55804,2607:F8B0:401C:24::C,443,17,2940,6206,4,7,1606807354962;1606807354979;1606807354979;1606807354979;1606807354980;1606807354982;1606807354982;1606807354999;1606807354999;1606807354999;1606807354999;,1378;1378;1378;1219;89;197;1276;74;75;708;1374;,1;2;2;2;1;1;1;2;2;2;2;
